id	T02	T04	T06	T08	T10	T12	T14	T01	T03	T05	T07	T09	T11	T13
Nodal	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nog	60	56	52	48	40	48	27	8	7	2	2	3	3	3
Nol10	6242	5825	5409	4993	4161	3078	2994	3223	2906	3439	4127	4471	4815	5159
Nol11	10640	9930	9221	8512	7093	5076	5113	4339	3804	4344	5213	5647	6082	6516
Nol12	7233	6751	6269	5786	4822	4274	5377	4619	4343	4395	5274	5714	6153	6593
Nol3	0	0	0	0	0	1	1	1	0	3	4	4	4	5
Nol4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nol4l	149	139	129	119	99	140	127	918	1057	1181	1417	1535	1653	1772
Nol6	9420	8792	8164	7536	6280	5317	5225	5331	4987	5539	6647	7201	7755	8309
Nol7	8466	7902	7337	6773	5644	5441	6511	4774	4675	4681	5617	6085	6553	7022
Nol8	3900	3640	3380	3120	2600	2283	1836	1303	1323	1634	1961	2124	2288	2451
Nol9	9141	8532	7922	7313	6094	5093	4170	5624	5076	5587	6704	7263	7822	8381
Nolc1	38168	35623	33079	30534	25445	18071	16072	12695	10926	13366	16039	17376	18712	20049
Nom1	5190	4844	4498	4152	3460	2873	2989	3144	3162	3428	4114	4456	4799	5142
Nomo1	19281	17996	16710	15425	12854	11460	9445	12580	11595	12483	14980	16228	17476	18725
Nono	48374	45149	41924	38699	32249	28692	30024	25299	23178	26173	31408	34025	36642	39260
Nop10	2670	2492	2314	2136	1780	1808	1411	1945	1553	1699	2039	2209	2379	2549
Nop14	9422	8793	8165	7537	6281	5144	6364	5224	5110	5679	6815	7383	7951	8519
Nop16	5108	4767	4427	4086	3405	2985	3149	2179	1625	2033	2440	2643	2846	3050
Nop2	15537	14501	13465	12430	10358	8469	8531	6521	5771	6407	7688	8329	8970	9611
Nop56	39449	36819	34189	31559	26299	21274	22090	21709	19896	22288	26746	28974	31203	33432
Nop58	28268	26383	24499	22614	18845	13986	13398	10786	10077	11573	13888	15045	16202	17360
Nop9	6246	5830	5413	4997	4164	3559	3265	3030	2661	2912	3494	3786	4077	4368
Nos1	11	10	9	8	7	3	5	3	4	11	13	14	15	17
Nos1ap	14	13	12	11	9	6	3	20	15	18	22	23	25	27
Nos2	18	17	16	14	12	17	28	4	5	7	8	9	10	11
Nos3	33	31	29	26	22	56	71	23	34	10	12	13	14	15
Nosip	2598	2425	2252	2078	1732	1531	1969	1624	1482	1565	1878	2035	2191	2348
Nostrin	36	34	31	29	24	3	7	23	20	16	19	21	22	24
Notch1	3578	3339	3101	2862	2385	2709	1458	7891	10843	8147	9776	10591	11406	12221
Notch2	7029	6560	6092	5623	4686	4879	4364	3618	4291	4535	5442	5896	6349	6803
Notch3	14	13	12	11	9	12	10	40	47	53	64	69	74	80
Notch4	23	21	20	18	15	28	24	69	68	42	50	55	59	63
Noto	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Notum	180	168	156	144	120	173	188	556	516	446	535	580	624	669
Nov	90	84	78	72	60	12	31	95	146	87	104	113	122	131
Nova1	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Nova2	24	22	21	19	16	7	3	8	18	11	13	14	15	17
Nox1	0	0	0	0	0	0	2	4	3	2	2	3	3	3
Nox3	0	0	0	0	0	0	1	0	4	5	6	7	7	8
Nox4	26	24	22	20	17	24	20	1	0	0	0	0	0	0
Noxa1	0	0	0	0	0	1	6	3	20	8	10	10	11	12
Noxo1	108	101	94	86	72	89	97	84	120	64	77	83	90	96
Noxred1	3	3	3	2	2	6	12	1	17	6	7	8	8	9
Npas1	44	41	38	35	29	30	40	16	33	14	17	18	20	21
Npas2	2	1	1	1	1	0	0	0	0	0	0	0	0	0
Npas3	0	0	0	0	0	3	5	6	12	6	7	8	8	9
Npas4	0	0	0	0	0	4	4	5	3	3	4	4	4	5
Npat	4859	4535	4211	3887	3239	2658	2644	2543	2759	2935	3522	3816	4109	4403
Npb	45	42	39	36	30	30	30	14	16	9	11	12	13	14
Npbwr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npc1	1415	1320	1226	1132	943	1127	1055	955	1231	1125	1350	1463	1575	1688
Npc1l1	6	6	5	5	4	3	4	0	2	3	4	4	4	5
Npc2	12258	11441	10624	9806	8172	9465	12392	8705	9603	8581	10297	11155	12013	12872
Npcd	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npdc1	4110	3836	3562	3288	2740	2888	3505	3471	3626	3447	4136	4481	4826	5171
Npepl1	8409	7848	7288	6727	5606	6024	6485	6560	6207	5769	6923	7500	8077	8654
Npepps	10748	10031	9315	8598	7165	7768	6159	5374	5126	5914	7097	7688	8280	8871
Npff	54	50	47	43	36	55	65	33	30	16	19	21	22	24
Npffr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npffr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nphp1	1340	1250	1161	1072	893	923	1230	1000	1211	981	1177	1275	1373	1472
Nphp3	591	552	512	473	394	462	314	330	283	239	287	311	335	359
Nphp4	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Nphs1	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Nphs1os	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nphs2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Npl	3	3	3	2	2	1	2	0	1	0	0	0	0	0
Nploc4	17955	16758	15561	14364	11970	10145	10008	7879	7178	8246	9895	10720	11544	12369
Npm1	172935	161406	149877	138348	115290	100166	120344	98080	101802	99945	119934	129929	139923	149918
Npm2	50	46	43	40	33	57	29	10	25	35	42	46	49	53
Npm3	8472	7907	7342	6778	5648	5178	4769	3474	2940	2979	3575	3873	4171	4469
Npm3-ps1	159	148	138	127	106	104	79	47	73	57	68	74	80	86
Npnt	4751	4434	4117	3800	3167	3010	3447	3493	3879	4757	5708	6184	6660	7136
Nppa	9	8	8	7	6	21	27	12	2	5	6	7	7	8
Nppb	146	136	126	116	97	93	129	157	104	225	270	293	315	338
Nppc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npr1	75	70	65	60	50	56	89	124	139	135	162	176	189	203
Npr2	363	339	315	290	242	334	312	196	316	220	264	286	308	330
Npr3	4407	4113	3819	3526	2938	2871	2299	426	754	400	480	520	560	600
Nprl2	920	858	797	736	613	625	773	698	753	685	822	891	959	1028
Nprl3	2396	2236	2076	1916	1597	1632	1881	1339	1449	1330	1596	1729	1862	1995
Nps	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npsr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nptn	10499	9799	9099	8399	6999	6214	7780	7050	6837	7069	8483	9190	9897	10604
Nptx1	338	315	293	270	225	362	346	1610	2757	1511	1813	1964	2115	2267
Nptx2	2	1	1	1	1	0	0	1	0	2	2	3	3	3
Nptxr	1184	1105	1026	947	789	854	285	1531	1115	1200	1440	1560	1680	1800
Npvf	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npw	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npy	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npy1r	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Npy2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npy4r	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npy5r	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npy6r	2	1	1	1	1	0	0	0	0	0	0	0	0	0
Nqo1	752	701	651	601	501	354	440	2075	1819	1310	1572	1703	1834	1965
Nqo2	1652	1541	1431	1321	1101	1121	1593	1043	1211	1217	1460	1582	1704	1826
Nr0b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr0b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr1d1	2063	1925	1788	1650	1375	1255	1190	1551	1371	1142	1370	1485	1599	1713
Nr1d2	5103	4763	4423	4082	3402	3877	4022	5701	6726	4468	5362	5808	6255	6702
Nr1h2	3353	3129	2906	2682	2235	2933	2789	2464	2859	2311	2773	3004	3235	3467
Nr1h3	260	242	225	208	173	290	270	207	280	183	220	238	256	275
Nr1h4	29	27	25	23	19	9	11	1	4	3	4	4	4	5
Nr1h5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Nr1i2	3	3	3	2	2	3	0	0	0	0	0	0	0	0
Nr1i3	5	4	4	4	3	0	0	0	2	1	1	1	1	2
Nr2c1	960	896	832	768	640	753	1029	850	1038	957	1148	1244	1340	1436
Nr2c2	2421	2260	2098	1937	1614	1696	1106	1871	2295	2067	2480	2687	2894	3101
Nr2c2ap	47	43	40	37	31	28	44	25	37	24	29	31	34	36
Nr2e1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Nr2e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr2f1	807	753	699	646	538	573	681	1176	1432	1205	1446	1567	1687	1808
Nr2f2	4157	3879	3602	3325	2771	2342	2872	897	873	840	1008	1092	1176	1260
Nr2f6	4515	4214	3913	3612	3010	3784	3001	2989	2936	2317	2780	3012	3244	3476
Nr3c1	4910	4582	4255	3928	3273	3609	3541	4327	5592	4463	5356	5802	6248	6695
Nr3c2	45	42	39	36	30	27	27	33	81	59	71	77	83	89
Nr4a1	1166	1088	1010	932	777	762	645	763	738	591	709	768	827	887
Nr4a2	294	274	255	235	196	151	241	181	227	141	169	183	197	212
Nr4a3	18	17	16	14	12	6	7	4	8	11	13	14	15	17
Nr5a1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Nr5a2	18	17	16	14	12	1	8	0	1	0	0	0	0	0
Nr6a1	462	431	400	370	308	411	415	311	461	372	446	484	521	558
Nradd	158	147	137	126	105	140	144	46	41	48	58	62	67	72
Nrap	5	4	4	4	3	8	3	2	7	4	5	5	6	6
Nrarp	2258	2107	1957	1806	1505	1720	1785	4669	4878	6859	8231	8917	9603	10289
Nras	16422	15327	14232	13138	10948	10970	10295	8639	9164	9496	11395	12345	13294	14244
Nrbf2	953	889	826	762	635	675	840	608	543	511	613	664	715	767
Nrbp1	4917	4589	4261	3934	3278	3131	3802	4332	4091	3935	4722	5116	5509	5903
Nrbp2	336	314	291	269	224	248	300	529	932	539	647	701	755	809
Nrcam	0	0	0	0	0	6	5	1	5	10	12	13	14	15
Nrd1	11780	10994	10209	9424	7853	8420	9083	8287	8845	8566	10279	11136	11992	12849
Nrde2	2327	2171	2016	1861	1551	1338	1167	1734	1652	1447	1736	1881	2026	2171
Nrep	17	15	14	13	11	12	20	36	39	23	28	30	32	35
Nrf1	4358	4067	3777	3486	2905	2708	2766	2189	2347	2555	3066	3322	3577	3833
Nrg1	983	917	852	786	655	491	612	381	437	373	448	485	522	560
Nrg2	359	335	311	287	239	275	222	619	606	624	749	811	874	936
Nrg3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrg3os	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrg4	41	38	35	32	27	35	40	28	29	33	40	43	46	50
Nrgn	0	0	0	0	0	0	0	0	0	27	32	35	38	41
Nrip1	2180	2034	1889	1744	1453	1602	1242	1589	2199	1736	2083	2257	2430	2604
Nrip2	80	74	69	64	53	31	23	32	71	26	31	34	36	39
Nrip3	0	0	0	0	0	0	1	0	0	5	6	7	7	8
Nrk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrm	1916	1788	1660	1532	1277	1365	1533	2175	2222	1987	2384	2583	2782	2981
Nrn1	2	1	1	1	1	0	0	2	0	3	4	4	4	5
Nrn1l	3	3	3	2	2	1	5	2	4	5	6	7	7	8
Nron	0	0	0	0	0	0	4	0	1	0	0	0	0	0
Nrp	38	35	33	30	25	24	16	83	95	76	91	99	106	114
Nrp1	6924	6462	6001	5539	4616	3597	2055	1204	1253	1133	1360	1473	1586	1700
Nrp2	30120	28112	26104	24096	20080	22083	18380	17760	20224	19139	22967	24881	26795	28709
Nrros	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Nrsn1	0	0	0	0	0	0	0	0	0	7	8	9	10	11
Nrsn2	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Nrtn	269	251	233	215	179	193	121	170	123	149	179	194	209	224
Nrxn1	0	0	0	0	0	0	0	0	0	9	11	12	13	14
Nrxn2	0	0	0	0	0	1	2	14	36	30	36	39	42	45
Nrxn3	0	0	0	0	0	0	1	0	0	1	1	1	1	2
Nsa2	7745	7228	6712	6196	5163	4834	6210	4981	5562	5144	6173	6687	7202	7716
Nsd1	1178	1099	1021	942	785	1027	932	344	535	416	499	541	582	624
Nsdhl	5567	5195	4824	4453	3711	3576	4907	1238	834	1170	1404	1521	1638	1755
Nsf	6806	6352	5898	5444	4537	4159	3893	4011	3913	4230	5076	5499	5922	6345
Nsfl1c	6230	5814	5399	4984	4153	4392	4924	4084	3651	3897	4676	5066	5456	5846
Nsg1	9	8	8	7	6	2	0	0	0	7	8	9	10	11
Nsg2	0	0	0	0	0	0	0	1	0	8	10	10	11	12
Nsl1	2019	1884	1750	1615	1346	1362	1442	1675	1712	1730	2076	2249	2422	2595
Nsmaf	4056	3786	3515	3245	2704	2640	2434	3168	3372	3212	3854	4176	4497	4818
Nsmce1	1794	1674	1555	1435	1196	1265	1622	1353	1346	1229	1475	1598	1721	1844
Nsmce2	1599	1492	1386	1279	1066	959	1405	936	912	1064	1277	1383	1490	1596
Nsmce4a	5025	4690	4355	4020	3350	2968	3727	3025	2920	3089	3707	4016	4325	4634
Nsmf	2468	2303	2139	1974	1645	1917	1996	3492	4202	3799	4559	4939	5319	5699
Nsun2	28206	26326	24445	22565	18804	14484	13602	12696	10202	12340	14808	16042	17276	18510
Nsun3	269	251	233	215	179	236	220	335	358	264	317	343	370	396
Nsun4	1103	1029	956	882	735	679	1000	549	629	565	678	735	791	848
Nsun5	2156	2012	1868	1724	1437	1407	1411	1308	1290	1236	1483	1607	1730	1854
Nsun6	396	370	343	317	264	309	373	223	430	270	324	351	378	405
Nsun7	6	6	5	5	4	0	0	0	0	0	0	0	0	0
Nt5c	4200	3920	3640	3360	2800	2680	2999	2038	1641	2009	2411	2612	2813	3014
Nt5c1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nt5c1b	2	1	1	1	1	4	6	0	4	2	2	3	3	3
Nt5c2	4565	4260	3956	3652	3043	2946	3446	1467	1749	1424	1709	1851	1994	2136
Nt5c3	1781	1662	1543	1424	1187	1077	1330	824	805	941	1129	1223	1317	1412
Nt5c3b	4995	4662	4329	3996	3330	3229	3916	3010	3138	2832	3398	3682	3965	4248
Nt5dc1	807	753	699	646	538	392	649	589	513	694	833	902	972	1041
Nt5dc2	3186	2974	2761	2549	2124	2342	2394	3274	3260	2849	3419	3704	3989	4274
Nt5dc3	5360	5002	4645	4288	3573	3050	2558	3312	3383	3952	4742	5138	5533	5928
Nt5e	10007	9339	8672	8005	6671	7196	10628	2100	2319	2358	2830	3065	3301	3537
Nt5m	573	535	497	458	382	484	672	432	555	410	492	533	574	615
Ntan1	1037	967	898	829	691	783	925	779	723	681	817	885	953	1022
Ntf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ntf5	108	101	94	86	72	69	85	77	67	52	62	68	73	78
Nthl1	356	332	308	284	237	320	429	272	311	268	322	348	375	402
Ntm	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Ntmt1	1961	1830	1699	1568	1307	1377	1438	1324	1192	1051	1261	1366	1471	1577
Ntn1	722	673	625	577	481	568	608	668	918	734	881	954	1028	1101
Ntn3	0	0	0	0	0	11	2	7	4	7	8	9	10	11
Ntn4	95	88	82	76	63	73	67	19	12	21	25	27	29	32
Ntn5	0	0	0	0	0	4	0	0	1	1	1	1	1	2
Ntng1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ntng2	251	234	217	200	167	243	315	646	649	478	574	621	669	717
Ntpcr	698	651	605	558	465	502	650	306	291	266	319	346	372	399
Ntrk1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Ntrk2	0	0	0	0	0	0	2	0	0	15	18	20	21	23
Ntrk3	2	1	1	1	1	0	2	0	0	0	0	0	0	0
Nts	20	18	17	16	13	7	1	0	2	0	0	0	0	0
Ntsr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ntsr2	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Nuak1	1346	1256	1166	1076	897	873	853	327	339	318	382	413	445	477
Nuak2	1488	1389	1290	1190	992	1078	1138	631	1071	799	959	1039	1119	1199
Nub1	7805	7284	6764	6244	5203	5521	7250	4432	5555	4640	5568	6032	6496	6960
Nubp1	1853	1729	1606	1482	1235	1285	1416	1304	1205	1082	1298	1407	1515	1623
Nubp2	3266	3048	2830	2612	2177	1777	2048	1440	1221	1397	1676	1816	1956	2096
Nubpl	461	430	399	368	307	396	455	391	464	379	455	493	531	569
Nucb1	7217	6735	6254	5773	4811	4971	5726	6310	7101	6615	7938	8600	9261	9923
Nucb2	1026	958	889	821	684	751	1089	481	844	649	779	844	909	974
Nucks1	33927	31665	29403	27142	22618	20136	20855	24804	23877	28155	33786	36602	39417	42233
Nudc	16332	15243	14154	13066	10888	10280	9798	9690	8598	9167	11000	11917	12834	13751
Nudcd1	9704	9057	8410	7763	6469	5203	4939	2993	2827	3013	3616	3917	4218	4520
Nudcd2	7578	7073	6568	6062	5052	4173	4679	3616	2840	3660	4392	4758	5124	5490
Nudcd3	12416	11588	10760	9932	8277	7824	7261	5779	5385	5519	6623	7175	7727	8279
Nudt1	689	643	597	551	459	568	567	631	509	536	643	697	750	804
Nudt10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nudt11	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Nudt12	480	448	416	384	320	301	282	58	96	66	79	86	92	99
Nudt13	534	498	463	427	356	646	789	657	979	605	726	787	847	908
Nudt14	699	652	606	559	466	492	497	609	625	578	694	751	809	867
Nudt15	273	255	237	218	182	113	138	150	122	130	156	169	182	195
Nudt16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nudt16l1	818	763	709	654	545	588	749	580	658	547	656	711	766	821
Nudt17	36	34	31	29	24	37	52	36	52	31	37	40	43	47
Nudt18	852	795	738	682	568	878	942	308	323	224	269	291	314	336
Nudt19	2864	2673	2482	2291	1909	1495	1452	1181	1126	1110	1332	1443	1554	1665
Nudt2	752	701	651	601	501	572	747	647	625	558	670	725	781	837
Nudt21	7623	7115	6607	6098	5082	4865	5956	4047	3972	4063	4876	5282	5688	6095
Nudt22	563	525	488	450	375	352	493	342	337	291	349	378	407	437
Nudt3	6531	6096	5660	5225	4354	4461	4510	4649	3820	4050	4860	5265	5670	6075
Nudt4	14582	13609	12637	11665	9721	9629	10976	10669	12192	11961	14353	15549	16745	17942
Nudt5	4385	4092	3800	3508	2923	2598	2638	3023	2970	3147	3776	4091	4406	4721
Nudt6	294	274	255	235	196	231	326	204	288	259	311	337	363	389
Nudt7	107	99	92	85	71	112	104	85	137	101	121	131	141	152
Nudt8	941	878	815	752	627	724	723	365	415	320	384	416	448	480
Nudt9	3233	3017	2802	2586	2155	2823	3187	2729	3131	2571	3085	3342	3599	3857
Nuf2	6486	6054	5621	5189	4324	3356	3236	4182	3981	4572	5486	5944	6401	6858
Nufip1	2909	2715	2521	2327	1939	1650	1941	1536	1686	1668	2002	2168	2335	2502
Nufip2	8825	8236	7648	7060	5883	5392	5996	5472	6039	6314	7577	8208	8840	9471
Nuggc	26	24	22	20	17	21	42	178	205	158	190	205	221	237
Numa1	20816	19428	18040	16652	13877	13159	11893	13817	15879	14788	17746	19224	20703	22182
Numb	1958	1827	1697	1566	1305	1318	1581	1798	2314	2050	2460	2665	2870	3075
Numbl	465	434	403	372	310	440	344	357	471	307	368	399	430	461
Nup107	8750	8166	7583	7000	5833	5294	4989	5518	4891	5433	6520	7063	7606	8150
Nup133	12600	11760	10920	10080	8400	7517	6927	4738	4331	4710	5652	6123	6594	7065
Nup153	14091	13152	12212	11273	9394	7489	6772	5780	5517	6960	8352	9048	9744	10440
Nup155	18470	17238	16007	14776	12313	10453	9124	9994	9596	10647	12776	13841	14906	15971
Nup160	9425	8796	8168	7540	6283	5222	4638	6442	6374	7189	8627	9346	10065	10784
Nup188	16391	15298	14205	13112	10927	10590	10913	13564	14524	13587	16304	17663	19022	20381
Nup205	19671	18360	17048	15737	13114	12092	9581	11088	10799	11302	13562	14693	15823	16953
Nup210	6032	5629	5227	4825	4021	4122	2629	2062	2786	1816	2179	2361	2542	2724
Nup210l	275	256	238	220	183	181	198	45	71	41	49	53	57	62
Nup214	9887	9227	8568	7909	6591	5916	4906	5948	6557	6554	7865	8520	9176	9831
Nup35	3263	3045	2828	2610	2175	1808	1978	1666	1463	2018	2422	2623	2825	3027
Nup37	2964	2766	2569	2371	1976	1751	2290	1795	1965	1760	2112	2288	2464	2640
Nup43	2895	2702	2509	2316	1930	1525	1926	1456	1475	1601	1921	2081	2241	2402
Nup50	8798	8211	7625	7038	5865	4975	4537	4293	3676	4535	5442	5896	6349	6803
Nup54	5991	5592	5192	4793	3994	3691	4301	3723	3603	3818	4582	4963	5345	5727
Nup62	9012	8411	7810	7210	6008	5788	7487	5213	5912	5065	6078	6585	7091	7598
Nup62-il4i1	3	3	3	2	2	4	4	0	2	2	2	3	3	3
Nup62cl	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nup85	13098	12225	11352	10478	8732	7840	7901	7965	6592	7327	8792	9525	10258	10991
Nup88	8111	7570	7029	6488	5407	5558	5663	6429	6223	6207	7448	8069	8690	9311
Nup93	12497	11663	10830	9997	8331	6598	6747	5872	4656	5810	6972	7553	8134	8715
Nup98	10940	10210	9481	8752	7293	6001	6158	6376	6570	7052	8462	9168	9873	10578
Nupl1	6039	5636	5234	4831	4026	3275	2534	3041	2967	3433	4120	4463	4806	5150
Nupl2	1124	1049	974	899	749	783	682	543	639	487	584	633	682	731
Nupr1	2003	1869	1736	1602	1335	2173	8949	746	1391	1148	1378	1492	1607	1722
Nupr1l	33	31	29	26	22	32	8	14	31	17	20	22	24	26
Nus1	7250	6766	6283	5800	4833	4771	4968	4171	4313	4345	5214	5649	6083	6518
Nusap1	6959	6495	6031	5567	4639	4299	5389	5286	6077	6382	7658	8297	8935	9573
Nutf2	1289	1203	1117	1031	859	823	940	591	579	584	701	759	818	876
Nutf2-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nutm1	33	31	29	26	22	11	11	9	10	7	8	9	10	11
Nutm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nvl	5861	5470	5079	4688	3907	3405	2786	3682	3546	3844	4613	4997	5382	5766
Nwd1	6	6	5	5	4	5	0	14	37	24	29	31	34	36
Nwd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nxf1	17013	15879	14745	13610	11342	10222	10676	7838	7881	7867	9440	10227	11014	11801
Nxf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nxf3	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Nxf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nxn	5373	5015	4657	4298	3582	3815	3938	4165	3999	3862	4634	5021	5407	5793
Nxnl1	3	3	3	2	2	3	2	0	1	3	4	4	4	5
Nxnl2	2	1	1	1	1	1	0	0	0	0	0	0	0	0
Nxpe2	0	0	0	0	0	0	0	0	0	2	2	3	3	3
Nxpe3	542	505	469	433	361	412	331	893	883	928	1114	1206	1299	1392
Nxpe4	20	18	17	16	13	15	27	68	44	75	90	98	105	113
Nxpe5	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Nxph1	0	0	0	0	0	0	0	0	0	1	1	1	1	2
Nxph2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nxph3	9	8	8	7	6	5	6	10	11	5	6	7	7	8
Nxph4	39	36	34	31	26	59	76	46	73	50	60	65	70	75
Nxt1	1896	1770	1643	1517	1264	1036	1183	1365	1217	1306	1567	1698	1828	1959
Nxt2	750	700	650	600	500	497	669	750	893	871	1045	1132	1219	1307
Nyap1	890	830	771	712	593	1081	937	1330	1618	1481	1777	1925	2073	2222
Nyap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nynrin	5	4	4	4	3	0	0	2	0	0	0	0	0	0
Nyx	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTTMUSG00000016609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oacyl	201	188	174	161	134	90	58	8	2	5	6	7	7	8
Oaf	13491	12592	11692	10793	8994	8804	6521	17326	14237	16909	20291	21982	23673	25364
Oard1	1184	1105	1026	947	789	806	1052	1040	962	882	1058	1147	1235	1323
Oas1a	170	158	147	136	113	229	423	150	197	151	181	196	211	227
Oas1b	50	46	43	40	33	148	174	48	89	39	47	51	55	59
Oas1c	71	66	61	56	47	61	111	45	73	59	71	77	83	89
Oas1d	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Oas1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oas1f	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oas1g	107	99	92	85	71	111	185	44	91	66	79	86	92	99
Oas1h	0	0	0	0	0	4	7	1	4	1	1	1	1	2
Oas2	5	4	4	4	3	28	45	5	6	5	6	7	7	8
Oas3	117	109	101	94	78	235	347	55	121	59	71	77	83	89
Oasl1	276	258	239	221	184	338	347	145	157	114	137	148	160	171
Oasl2	221	206	191	176	147	484	733	76	178	115	138	150	161	173
Oat	6621	6180	5738	5297	4414	4281	5100	3781	4036	3944	4733	5127	5522	5916
Oaz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oaz1-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oaz2	3168	2957	2746	2534	2112	2380	2881	3264	3134	2992	3590	3890	4189	4488
Oaz3	3	3	3	2	2	0	0	0	0	0	0	0	0	0
Obfc1	2987	2787	2588	2389	1991	2064	2482	1179	1344	1222	1466	1589	1711	1833
Obox1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obox2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obox3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obox5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obox6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obox7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obp1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obp2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obp2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obscn	6	6	5	5	4	5	1	3	27	4	5	5	6	6
Obsl1	2	1	1	1	1	1	0	1	0	0	0	0	0	0
Oc90	0	0	0	0	0	1	4	1	5	6	7	8	8	9
Oca2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ocel1	693	647	601	554	462	463	559	294	302	325	390	423	455	488
Ociad1	10314	9626	8939	8251	6876	6606	7687	7541	8653	8225	9870	10693	11515	12338
Ociad2	96	90	83	77	64	80	111	237	271	281	337	365	393	422
Ocln	1974	1842	1711	1579	1316	1472	1510	1346	1677	1480	1776	1924	2072	2220
Ocm	0	0	0	0	0	0	0	0	0	3	4	4	4	5
Ocrl	4083	3811	3539	3266	2722	2827	2655	2020	2194	2239	2687	2911	3135	3359
Ocstamp	0	0	0	0	0	0	0	0	3	3	4	4	4	5
Odam	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odc1	70854	66130	61407	56683	47236	40593	39156	43517	37909	44859	53831	58317	62803	67289
Odf1	5	4	4	4	3	0	7	0	2	4	5	5	6	6
Odf2	3581	3342	3103	2864	2387	2782	2854	4736	5804	5000	6000	6500	7000	7500
Odf2l	1569	1464	1360	1255	1046	1104	1272	1121	1376	1162	1394	1511	1627	1743
